# ncycles	1612524
path	depth	nbits	toggles	busy	nbursts	bsum	maxburst	nidle	isum	maxidle	bhist	ihist	thresh	busy2	nbursts2	bsum2	maxburst2	nidle2	isum2	maxidle2	bhist2	ihist2
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit.commit_if[2]	9	242	116	18	5	18	5	6	1612506	1612089	0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	15	8	15	5	9	1612509	1612089	4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit.commit_if[3]	9	242	80130096	1310883	266295	1310883	8	266296	301641	8240	2051,4127,5,3,260107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	262163,21,2059,2,1,0,0,0,0,0,1,2046,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	1310876	266302	1310876	8	266303	301648	8240	2051,4141,5,3,260100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	262170,21,2059,2,1,0,0,0,0,0,1,2046,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit.commit_sched_if	9	4	1069434	1056067	529502	1056067	15	529503	556457	325	10251,514614,2054,2563,9,1,1,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	524570,2071,5,7,509,27,3,254,3,2,2048,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	13367	8742	13367	7	8743	1599157	761	6175,513,2053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2051,2,1,1,3,9,2048,2,5,256,2049,0,0,0,0,2,263,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit.genblk1[0]	9	713	80598147	1322334	267348	1322334	20	267349	290190	299	2052,2606,2056,512,258057,4,1,2049,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	260372,2066,2054,8,508,28,2050,252,3,2,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4	1282348	306778	1282348	15	306779	330176	317	7195,74278,8,2,225279,3,0,3,2,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	299286,2581,2058,8,507,17,2053,257,3,2,0,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit.genblk2[0]	9	3	1042700	1042700	527992	1042700	8	527993	569824	324	13344,514616,22,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	518441,2586,2058,8,509,2074,6,254,3,2,2047,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	0	0	0	0	1	1612524	1612524	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit.writeback_if[0]	9	175	89429114	1064272	521301	1064272	15	521302	548252	317	2,514613,2052,513,2058,3,1,2048,3,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	516367,2072,6,7,509,27,3,254,3,2,2047,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	1055559	530014	1055559	15	530015	556965	317	4624,525363,3,3,8,2,0,1,2,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	525080,2072,6,7,509,27,3,254,3,2,2047,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit_csr_if	8	44	1085830	542920	521350	542920	8	521351	1069604	327	514657,2074,515,2053,1,0,2047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	51,516367,2071,5,7,509,27,3,254,4,2,2047,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	271460	271460	271460	1	271461	1341064	333	271460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	8694,23,2072,4,256012,2062,21,2,248,11,3,0,2046,0,15,243,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit_if[0]	8	242	467636	27800	7222	27800	9	7223	1584724	756	1,552,4098,512,9,2047,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272,12,2,9,510,2048,4,255,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	17033	15941	17033	8	15942	1595491	756	14867,1065,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6943,2060,2,9,510,2048,4,255,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit_if[1]	8	242	297	69	32	69	6	33	1612455	1604327	0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	68	33	68	4	34	1612456	1604327	1,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit_if[2]	8	242	116	18	5	18	5	6	1612506	1612089	0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	15	8	15	5	9	1612509	1612089	4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit_if[3]	8	242	80130096	1310883	266295	1310883	8	266296	301641	8240	2051,4127,5,3,260107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	262163,21,2059,2,1,0,0,0,0,0,1,2046,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	1310876	266302	1310876	8	266303	301648	8240	2051,4141,5,3,260100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	262170,21,2059,2,1,0,0,0,0,0,1,2046,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.commit_sched_if	8	4	1069434	1056067	529502	1056067	15	529503	556457	325	10251,514614,2054,2563,9,1,1,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	524570,2071,5,7,509,27,3,254,3,2,2048,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	13367	8742	13367	7	8743	1599157	761	6175,513,2053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2051,2,1,1,3,9,2048,2,5,256,2049,0,0,0,0,2,263,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dcache_bus_if[0]	8	474	3046	286	22	286	249	23	1612238	1604239	12,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	138	136	138	2	137	1612386	1604328	134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	128,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dcr_bus_if	8	45	25	10	1	10	10	2	1612514	1612505	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	7	3	7	4	4	1612517	1612506	1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dcr_data	8	190	33	12	3	12	10	4	1612512	1612501	2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	7	3	7	4	4	1612517	1612506	1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dcr_data.dcr_bus_if	9	45	25	10	1	10	10	2	1612514	1612505	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	2	7	3	7	4	4	1612517	1612506	1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.decode	8	538	21421003	931123	180990	931123	71	180991	681401	285	4103,65781,0,2050,59873,1,45074,1,1,0,1,0,2047,0,2,0,3,5,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61678,14347,2050,61667,30737,3,8188,1,3,0,0,0,0,254,1,0,12,2048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	896017	211735	896017	70	211736	716507	285	22540,65781,2047,2310,78070,2,28679,1,3,1,12299,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	94217,14598,2050,61669,30737,3,6141,1,3,0,0,0,0,254,1,0,12,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.decode.decode_if	9	172	4211075	931121	180988	931121	71	180989	681403	285	4101,65781,0,2050,59873,1,45074,1,1,0,1,0,2047,0,2,0,3,5,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61677,14346,2050,61667,30737,3,8188,1,3,0,0,0,0,254,1,0,12,2048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	514552	392532	514552	70	392533	1097972	285	291381,80380,20743,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	215643,59629,14341,259,57319,24595,12285,0,6142,3,0,0,0,254,1,0,12,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.decode.decode_sched_if	9	4	1264154	873457	232239	873457	70	232240	739067	310	30743,65781,4096,263,110878,0,20473,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	114723,12549,4097,61670,30737,3,6141,1,3,0,0,0,0,254,1,0,11,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	383448	382289	383448	67	382290	1229076	328	381466,559,259,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	193121,59628,8196,4350,24573,65505,2,12310,6145,6141,0,3,0,254,1,0,11,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.decode.fetch_if	9	72	3826889	931121	180988	931121	71	180989	681403	285	4101,65781,0,2050,59873,1,45074,1,1,0,1,0,2047,0,2,0,3,5,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61677,14346,2050,61667,30737,3,8188,1,3,0,0,0,0,254,1,0,12,2048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	514552	392532	514552	70	392533	1097972	285	291381,80380,20743,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	215643,59629,14341,259,57319,24595,12285,0,6142,3,0,0,0,254,1,0,12,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.decode_if	8	172	4211075	931121	180988	931121	71	180989	681403	285	4101,65781,0,2050,59873,1,45074,1,1,0,1,0,2047,0,2,0,3,5,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	61677,14346,2050,61667,30737,3,8188,1,3,0,0,0,0,254,1,0,12,2048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	514552	392532	514552	70	392533	1097972	285	291381,80380,20743,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	215643,59629,14341,259,57319,24595,12285,0,6142,3,0,0,0,254,1,0,12,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.decode_sched_if	8	4	1264154	873457	232239	873457	70	232240	739067	310	30743,65781,4096,263,110878,0,20473,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	114723,12549,4097,61670,30737,3,6141,1,3,0,0,0,0,254,1,0,11,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	383448	382289	383448	67	382290	1229076	328	381466,559,259,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	193121,59628,8196,4350,24573,65505,2,12310,6145,6141,0,3,0,254,1,0,11,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dispatch_if[0]	8	474	125668	25748	7224	25748	8	7224	1586776	756	2,552,4099,516,2053,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	273,11,3,8,510,2,2050,256,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	5233	5171	5233	8	5172	1607291	768	5132,30,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	14,520,2,2,3,2,3,257,1,1,2,1,2047,0,255,0,10,2,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dispatch_if[1]	8	474	2414	73	34	73	8	34	1612451	1604317	1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	38	31	38	8	32	1612486	1604323	30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,25,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dispatch_if[2]	8	474	100	21	7	21	5	7	1612503	1612089	1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	3	6	5	6	2	6	1612518	1612093	4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.dispatch_if[3]	8	474	72213025	1050781	522296	1050781	32	522296	561743	8245	3,520239,0,3,2048,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	520215,19,2,6,3,1,0,0,0,0,0,0,0,0,1,2046,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	583822	524352	583822	8	524353	1028702	8245	466946,55353,2048,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	57377,464914,2,6,3,1,0,0,0,0,0,0,0,0,1,2046,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.execute	8	221320	6298354114	1612503	4	1612503	1612492	4	21	10	1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1107	1577246	4243	1577246	768	4244	35278	420	93,2072,10,4,0,5,6,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2089,11,1,1,0,0,0,0,0,0,3,2046,0,0,0,1,7,39,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.execute.alu_unit	9	13588	8209675	53796	6931	53796	38	6931	1558728	752	1,0,0,0,0,259,4096,255,2050,0,254,4,0,0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	511,2,2050,256,2049,1,0,0,0,0,0,0,4,3,0,1,4,0,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	68	23480	13633	23480	14	13634	1589044	754	8753,271,4340,251,6,1,2,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4132,2563,5,8,513,2301,2,2,2047,0,0,0,0,0,5,2,3,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.execute.alu_unit.branch_ctl_if[0]	10	35	68091	25743	7222	25743	8	7223	1586781	756	1,551,4100,516,2052,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	273,10,3,8,510,2,2050,256,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	12404	11572	12404	8	11573	1600120	756	10764,799,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4626,7,2,4,257,2,2050,511,3,2,1,0,2047,0,0,0,9,2,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.execute.alu_unit.commit_if[0]	10	242	467636	27800	7222	27800	9	7223	1584724	756	1,552,4098,512,9,2047,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	272,12,2,9,510,2048,4,255,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2	17033	15941	17033	8	15942	1595491	756	14867,1065,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6943,2060,2,9,510,2048,4,255,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.execute.alu_unit.dispatch_if[0]	10	474	125668	25748	7224	25748	8	7224	1586776	756	2,552,4099,516,2053,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	273,11,3,8,510,2,2050,256,2049,1,0,0,0,0,0,0,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3	5233	5171	5233	8	5172	1607291	768	5132,30,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	14,520,2,2,3,2,3,257,1,1,2,1,2047,0,255,0,10,2,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tb.dut.clusters[0].cluster.sockets[0].socket.cores[0].core.execute.alu_unit.dispatch_unit	10	2375	439677	25749	7225	25749	8	7225	1586775	756	3,552,4099,516,2053,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	273,11,3,8,510,2,2050,256,2049,1,0,0,0,0,0,1,10,1,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	12	5233	5171	5233	8	5172	1607291	768	5132,30,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	14,520,2,2,3,2,3,257,1,1,2,1,2047,0,255,0,10,2,0,1,1,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
